,android_avg_rating,android_total_ratings,android_ratings_1,android_ratings_2,android_ratings_3,android_ratings_4,android_ratings_5,ios_current_ratings,ios_all_ratings
2016-07-29 17:40:00,3.9,1799443,262587,94159,164519,240408,1037770,20093.0,120699
2016-07-29 17:50:00,3.9,1799443,262587,94159,164519,240408,1037770,20093.0,120699
2016-07-29 18:00:00,3.9,1799443,262587,94159,164519,240408,1037770,20093.0,120699
2016-07-29 18:10:00,3.9,1799443,262587,94159,164519,240408,1037770,20093.0,120699
2016-07-29 18:20:00,3.9,1799443,262587,94159,164519,240408,1037770,20093.0,120699
2016-07-29 18:30:00,3.9,1799443,262587,94159,164519,240408,1037770,20093.0,120699
2016-07-29 18:40:00,3.9,1799443,262587,94159,164519,240408,1037770,20093.0,120699
2016-07-29 18:50:00,3.9,1799443,262587,94159,164519,240408,1037770,20093.0,120699
2016-07-29 19:00:00,3.9,1799443,262587,94159,164519,240408,1037770,20093.0,120699
2016-07-29 19:10:00,3.9,1799443,262587,94159,164519,240408,1037770,20093.0,120971
2016-07-29 19:20:00,3.9,1799443,262587,94159,164519,240408,1037770,20376.0,120971
2016-07-29 19:30:00,3.9,1799443,262587,94159,164519,240408,1037770,20376.0,120971
2016-07-29 19:40:00,3.9,1799443,262587,94159,164519,240408,1037770,20376.0,120971
2016-07-29 19:50:00,3.9,1799443,262587,94159,164519,240408,1037770,20376.0,120971
2016-07-29 20:00:00,3.9,1799443,262587,94159,164519,240408,1037770,20376.0,120971
2016-07-29 20:10:00,3.9,1799443,262587,94159,164519,240408,1037770,20376.0,120971
2016-07-29 20:20:00,3.9,1799443,262587,94159,164519,240408,1037770,20376.0,120971
2016-07-29 20:30:00,3.9,1799443,262587,94159,164519,240408,1037770,20376.0,120971
2016-07-29 20:40:00,3.9,1799443,262587,94159,164519,240408,1037770,20376.0,120971
2016-07-29 20:50:00,3.9,1799443,262587,94159,164519,240408,1037770,20376.0,120971
2016-07-29 21:00:00,3.9,1799443,262587,94159,164519,240408,1037770,20376.0,120971
2016-07-29 21:10:00,3.9,1799443,262587,94159,164519,240408,1037770,20376.0,120971
2016-07-29 21:20:00,3.9,1799443,262587,94159,164519,240408,1037770,20376.0,120971
2016-07-29 21:30:00,3.9,1804362,263136,94361,164977,241110,1040778,20376.0,120971
2016-07-29 21:40:00,3.9,1804362,263136,94361,164977,241110,1040778,20376.0,120971
2016-07-29 21:50:00,3.9,1804362,263136,94361,164977,241110,1040778,20376.0,120971
2016-07-29 22:00:00,3.9,1804362,263136,94361,164977,241110,1040778,20376.0,120971
2016-07-29 22:10:00,3.9,1804362,263136,94361,164977,241110,1040778,20376.0,120971
2016-07-29 22:20:00,3.9,1804362,263136,94361,164977,241110,1040778,20376.0,120971
2016-07-29 22:30:00,3.9,1804362,263136,94361,164977,241110,1040778,20376.0,120971
2016-07-29 22:40:00,3.9,1804362,263136,94361,164977,241110,1040778,20376.0,120971
2016-07-29 22:50:00,3.9,1804362,263136,94361,164977,241110,1040778,20376.0,120971
2016-07-29 23:00:00,3.9,1804362,263136,94361,164977,241110,1040778,20376.0,120971
2016-07-29 23:10:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-29 23:20:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-29 23:30:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-29 23:40:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-29 23:50:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-30 00:00:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-30 00:10:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-30 00:20:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-30 00:30:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-30 00:40:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-30 00:50:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-30 01:00:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-30 01:10:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-30 01:20:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-30 01:30:00,3.9,1804362,263136,94361,164977,241110,1040778,20607.0,121189
2016-07-30 01:40:00,3.9,1807807,263501,94510,165266,241573,1042957,20607.0,121189
2016-07-30 01:50:00,3.9,1807807,263501,94510,165266,241573,1042957,20607.0,121189
2016-07-30 02:00:00,3.9,1807807,263501,94510,165266,241573,1042957,20607.0,121189
2016-07-30 02:10:00,3.9,1807807,263501,94510,165266,241573,1042957,20607.0,121189
2016-07-30 02:20:00,3.9,1807807,263501,94510,165266,241573,1042957,20607.0,121189
2016-07-30 02:30:00,3.9,1807807,263501,94510,165266,241573,1042957,20607.0,121189
2016-07-30 02:40:00,3.9,1807807,263501,94510,165266,241573,1042957,20607.0,121189
2016-07-30 02:50:00,3.9,1807807,263501,94510,165266,241573,1042957,20607.0,121189
2016-07-30 03:00:00,3.9,1807807,263501,94510,165266,241573,1042957,20607.0,121189
2016-07-30 03:10:00,3.9,1807807,263501,94510,165266,241573,1042957,20607.0,121368
2016-07-30 03:20:00,3.9,1807807,263501,94510,165266,241573,1042957,20801.0,121189
2016-07-30 03:30:00,3.9,1807807,263501,94510,165266,241573,1042957,20801.0,121368
2016-07-30 03:40:00,3.9,1807807,263501,94510,165266,241573,1042957,20801.0,121368
2016-07-30 03:50:00,3.9,1807807,263501,94510,165266,241573,1042957,20801.0,121368
2016-07-30 04:00:00,3.9,1807807,263501,94510,165266,241573,1042957,20801.0,121368
2016-07-30 04:10:00,3.9,1807807,263501,94510,165266,241573,1042957,20801.0,121368
2016-07-30 04:20:00,3.9,1807807,263501,94510,165266,241573,1042957,20801.0,121368
2016-07-30 04:30:00,3.9,1807807,263501,94510,165266,241573,1042957,20801.0,121368
2016-07-30 04:40:00,3.9,1807807,263501,94510,165266,241573,1042957,20801.0,121368
2016-07-30 04:50:00,3.9,1807807,263501,94510,165266,241573,1042957,20801.0,121368
2016-07-30 05:00:00,3.9,1807807,263501,94510,165266,241573,1042957,20801.0,121368
2016-07-30 05:10:00,3.9,1807807,263501,94510,165266,241573,1042957,20801.0,121368
2016-07-30 05:20:00,3.9,1807807,263501,94510,165266,241573,1042957,20801.0,121368
2016-07-30 05:30:00,3.9,1807807,263501,94510,165266,241573,1042957,20801.0,121368
2016-07-30 05:40:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 05:50:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 06:00:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 06:10:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 06:20:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 06:30:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 06:40:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 06:50:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 07:00:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 07:10:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 07:20:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 07:30:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 07:40:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 07:50:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 08:00:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 08:10:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 08:20:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 08:30:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 08:40:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 08:50:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 09:00:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 09:10:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 09:20:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 09:30:00,3.9,1813601,264254,94770,165801,242397,1046379,20801.0,121368
2016-07-30 09:40:00,3.9,1820678,265096,95076,166438,243388,1050680,20801.0,121368
2016-07-30 09:50:00,3.9,1820678,265096,95076,166438,243388,1050680,20801.0,121368
2016-07-30 10:00:00,3.9,1820678,265096,95076,166438,243388,1050680,20801.0,121368
2016-07-30 10:10:00,3.9,1820678,265096,95076,166438,243388,1050680,20801.0,121368
2016-07-30 10:20:00,3.9,1820678,265096,95076,166438,243388,1050680,20801.0,121368
2016-07-30 10:30:00,3.9,1820678,265096,95076,166438,243388,1050680,20801.0,121368
2016-07-30 10:40:00,3.9,1820678,265096,95076,166438,243388,1050680,20801.0,121368
2016-07-30 10:50:00,3.9,1820678,265096,95076,166438,243388,1050680,20801.0,121368
2016-07-30 11:00:00,3.9,1820678,265096,95076,166438,243388,1050680,20801.0,121549
2016-07-30 11:10:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 11:20:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 11:30:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 11:40:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 11:50:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 12:00:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 12:10:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 12:20:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 12:30:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 12:40:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 12:50:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 13:00:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 13:10:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 13:20:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 13:30:00,3.9,1820678,265096,95076,166438,243388,1050680,20998.0,121549
2016-07-30 13:40:00,3.9,1828788,266037,95364,167093,244454,1055840,20998.0,121549
2016-07-30 13:50:00,3.9,1828788,266037,95364,167093,244454,1055840,20998.0,121549
2016-07-30 14:00:00,3.9,1828788,266037,95364,167093,244454,1055840,20998.0,121549
2016-07-30 14:10:00,3.9,1828788,266037,95364,167093,244454,1055840,20998.0,121549
2016-07-30 14:20:00,3.9,1828788,266037,95364,167093,244454,1055840,20998.0,121549
2016-07-30 14:30:00,3.9,1828788,266037,95364,167093,244454,1055840,20998.0,121549
2016-07-30 14:40:00,3.9,1828788,266037,95364,167093,244454,1055840,20998.0,121549
2016-07-30 14:50:00,3.9,1828788,266037,95364,167093,244454,1055840,20998.0,121549
2016-07-30 15:00:00,3.9,1828788,266037,95364,167093,244454,1055840,20998.0,121549
2016-07-30 15:10:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 15:20:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 15:30:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 15:40:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 15:50:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 16:00:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 16:10:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 16:20:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 16:30:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 16:40:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 16:50:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 17:00:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 17:10:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 17:20:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 17:30:00,3.9,1828788,266037,95364,167093,244454,1055840,21270.0,121798
2016-07-30 17:40:00,3.9,1839321,266728,95647,167821,246069,1063056,21270.0,121798
2016-07-30 17:50:00,3.9,1839321,266728,95647,167821,246069,1063056,21270.0,121798
2016-07-30 18:00:00,3.9,1839321,266728,95647,167821,246069,1063056,,121798
2016-07-30 18:10:00,3.9,1839321,266728,95647,167821,246069,1063056,,121798
2016-07-30 18:20:00,3.9,1839321,266728,95647,167821,246069,1063056,,121798
2016-07-30 18:30:00,3.9,1839321,266728,95647,167821,246069,1063056,,121798
2016-07-30 18:40:00,3.9,1839321,266728,95647,167821,246069,1063056,,121798
2016-07-30 18:50:00,3.9,1839321,266728,95647,167821,246069,1063056,,121798
2016-07-30 19:00:00,3.9,1839321,266728,95647,167821,246069,1063056,,121798
2016-07-30 19:10:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 19:20:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 19:30:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 19:40:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 19:50:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 20:00:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 20:10:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 20:20:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 20:30:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 20:40:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 20:50:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 21:00:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 21:10:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 21:20:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 21:30:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 21:40:00,3.9,1839321,266728,95647,167821,246069,1063056,,122089
2016-07-30 21:50:00,4.0,1852512,267332,95986,168615,248481,1072098,,122089
2016-07-30 22:00:00,4.0,1852512,267332,95986,168615,248481,1072098,,122089
2016-07-30 22:10:00,4.0,1852512,267332,95986,168615,248481,1072098,,122089
2016-07-30 22:20:00,4.0,1852512,267332,95986,168615,248481,1072098,,122089
2016-07-30 22:30:00,4.0,1852512,267332,95986,168615,248481,1072098,,122089
2016-07-30 22:40:00,4.0,1852512,267332,95986,168615,248481,1072098,,122089
2016-07-30 22:50:00,4.0,1852512,267332,95986,168615,248481,1072098,,122089
2016-07-30 23:00:00,4.0,1852512,267332,95986,168615,248481,1072098,,122089
2016-07-30 23:10:00,4.0,1852512,267332,95986,168615,248481,1072098,,123267
2016-07-30 23:20:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-30 23:30:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-30 23:40:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-30 23:50:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-31 00:00:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-31 00:10:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-31 00:20:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-31 00:30:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-31 00:40:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-31 00:50:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-31 01:00:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-31 01:10:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-31 01:20:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-31 01:30:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-31 01:40:00,4.0,1852512,267332,95986,168615,248481,1072098,1261.0,123267
2016-07-31 01:50:00,4.0,1865618,267886,96269,169319,250747,1081397,1261.0,123267
2016-07-31 02:00:00,4.0,1865618,267886,96269,169319,250747,1081397,1261.0,123267
2016-07-31 02:10:00,4.0,1865618,267886,96269,169319,250747,1081397,1261.0,123267
2016-07-31 02:20:00,4.0,1865618,267886,96269,169319,250747,1081397,1261.0,123267
2016-07-31 02:30:00,4.0,1865618,267886,96269,169319,250747,1081397,1261.0,123267
2016-07-31 02:40:00,4.0,1865618,267886,96269,169319,250747,1081397,1261.0,123267
2016-07-31 02:50:00,4.0,1865618,267886,96269,169319,250747,1081397,1261.0,123267
2016-07-31 03:00:00,4.0,1865618,267886,96269,169319,250747,1081397,1261.0,123267
2016-07-31 03:10:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,124716
2016-07-31 03:20:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,123267
2016-07-31 03:30:00,4.0,1865618,267886,96269,169319,250747,1081397,1261.0,123267
2016-07-31 03:40:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,124716
2016-07-31 03:50:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,124716
2016-07-31 04:00:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,124716
2016-07-31 04:10:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,124716
2016-07-31 04:20:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,124716
2016-07-31 04:30:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,124716
2016-07-31 04:40:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,124716
2016-07-31 04:50:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,124716
2016-07-31 05:00:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,124716
2016-07-31 05:10:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,124716
2016-07-31 05:20:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,124716
2016-07-31 05:30:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,124716
2016-07-31 05:40:00,4.0,1865618,267886,96269,169319,250747,1081397,2889.0,124716
2016-07-31 05:50:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 06:00:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 06:10:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 06:20:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 06:30:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 06:40:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 06:50:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 07:00:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 07:10:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 07:20:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 07:30:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 07:40:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 07:50:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 08:00:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 08:10:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 08:20:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 08:30:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 08:40:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 08:50:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 09:00:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 09:10:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 09:20:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 09:30:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 09:40:00,4.0,1879972,269462,96684,170175,253295,1090356,2889.0,124716
2016-07-31 09:50:00,4.0,1898038,274640,97566,171163,255639,1099030,2889.0,124716
2016-07-31 10:00:00,4.0,1898038,274640,97566,171163,255639,1099030,2889.0,124716
2016-07-31 10:10:00,4.0,1898038,274640,97566,171163,255639,1099030,2889.0,124716
2016-07-31 10:20:00,4.0,1898038,274640,97566,171163,255639,1099030,2889.0,124716
2016-07-31 10:30:00,4.0,1898038,274640,97566,171163,255639,1099030,2889.0,124716
2016-07-31 10:40:00,4.0,1898038,274640,97566,171163,255639,1099030,2889.0,124716
2016-07-31 10:50:00,4.0,1898038,274640,97566,171163,255639,1099030,2889.0,124716
2016-07-31 11:00:00,4.0,1898038,274640,97566,171163,255639,1099030,2889.0,124716
2016-07-31 11:10:00,4.0,1898038,274640,97566,171163,255639,1099030,2889.0,124716
2016-07-31 11:20:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 11:30:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 11:40:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 11:50:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 12:00:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 12:10:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 12:20:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 12:30:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 12:40:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 12:50:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 13:00:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 13:10:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 13:20:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 13:30:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 13:40:00,4.0,1898038,274640,97566,171163,255639,1099030,5752.0,127471
2016-07-31 13:50:00,3.9,1920014,284621,98851,172190,257568,1106784,5752.0,127471
2016-07-31 14:00:00,3.9,1920014,284621,98851,172190,257568,1106784,5752.0,127471
2016-07-31 14:10:00,3.9,1920014,284621,98851,172190,257568,1106784,5752.0,127471
2016-07-31 14:20:00,3.9,1920014,284621,98851,172190,257568,1106784,5752.0,127471
2016-07-31 14:30:00,3.9,1920014,284621,98851,172190,257568,1106784,5752.0,127471
2016-07-31 14:40:00,3.9,1920014,284621,98851,172190,257568,1106784,5752.0,127471
2016-07-31 14:50:00,3.9,1920014,284621,98851,172190,257568,1106784,5752.0,127471
2016-07-31 15:00:00,3.9,1920014,284621,98851,172190,257568,1106784,5752.0,127471
2016-07-31 15:10:00,3.9,1920014,284621,98851,172190,257568,1106784,5752.0,133419
2016-07-31 15:20:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 15:30:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 15:40:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 15:50:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 16:00:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 16:10:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 16:20:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 16:30:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 16:40:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 16:50:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 17:00:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 17:10:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 17:20:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 17:30:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 17:40:00,3.9,1920014,284621,98851,172190,257568,1106784,11835.0,133419
2016-07-31 17:50:00,3.9,1941505,295353,100244,173046,259180,1113682,11835.0,133419
2016-07-31 18:00:00,3.9,1941505,295353,100244,173046,259180,1113682,11835.0,133419
2016-07-31 18:10:00,3.9,1941505,295353,100244,173046,259180,1113682,11835.0,133419
2016-07-31 18:20:00,3.9,1941505,295353,100244,173046,259180,1113682,11835.0,133419
2016-07-31 18:30:00,3.9,1941505,295353,100244,173046,259180,1113682,11835.0,133419
2016-07-31 18:40:00,3.9,1941505,295353,100244,173046,259180,1113682,11835.0,133419
2016-07-31 18:50:00,3.9,1941505,295353,100244,173046,259180,1113682,11835.0,133419
2016-07-31 19:00:00,3.9,1941505,295353,100244,173046,259180,1113682,11835.0,139213
2016-07-31 19:10:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,133419
2016-07-31 19:20:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
2016-07-31 19:30:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
2016-07-31 19:40:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
2016-07-31 19:50:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
2016-07-31 20:00:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
2016-07-31 20:10:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
2016-07-31 20:20:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
2016-07-31 20:30:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
2016-07-31 20:40:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
2016-07-31 20:50:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
2016-07-31 21:00:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
2016-07-31 21:10:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
2016-07-31 21:20:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
2016-07-31 21:30:00,3.9,1941505,295353,100244,173046,259180,1113682,17856.0,139213
